date,state,inpatient_beds
2021-02-14T00:00:00.000,PR,4641.1
2021-02-14T00:00:00.000,RI,1730.7
2021-02-14T00:00:00.000,SC,7157.2
2021-02-14T00:00:00.000,SD,1265.7
2021-02-14T00:00:00.000,TN,12078.1
2021-02-14T00:00:00.000,TX,43898.5
2021-02-14T00:00:00.000,UT,2927.4
2021-02-14T00:00:00.000,VA,11633.9
2021-02-14T00:00:00.000,VI,97.6
2021-02-14T00:00:00.000,VT,742.5
2021-02-14T00:00:00.000,WA,8536.6
2021-02-14T00:00:00.000,WI,7175.5
2021-02-14T00:00:00.000,WV,3691.8
2021-02-14T00:00:00.000,WY,517.5
2021-02-21T00:00:00.000,AK,655.3
2021-02-21T00:00:00.000,AL,10261.9
2021-02-21T00:00:00.000,AR,5405.1
2021-02-21T00:00:00.000,AZ,9628.6
2021-02-21T00:00:00.000,CA,44667.3
2021-02-21T00:00:00.000,CO,7040.8
2021-02-21T00:00:00.000,CT,6057.5
2021-02-21T00:00:00.000,DC,2337.5
2021-02-21T00:00:00.000,DE,1817.4
2021-02-21T00:00:00.000,FL,40871.5
2021-02-21T00:00:00.000,GA,15138.9
2021-02-21T00:00:00.000,GU,188.7
2021-02-21T00:00:00.000,HI,1716.8
2021-02-21T00:00:00.000,IA,4509.8
2021-02-21T00:00:00.000,ID,1739.8
2021-02-21T00:00:00.000,IL,19178.4
2021-02-21T00:00:00.000,IN,10186.4
2021-02-21T00:00:00.000,KS,4575.7
2021-02-21T00:00:00.000,KY,7313.6
2021-02-21T00:00:00.000,LA,8503.0
2021-02-21T00:00:00.000,MA,13392.5
2021-02-21T00:00:00.000,MD,7988.7
2021-02-21T00:00:00.000,ME,1908.8
2021-02-21T00:00:00.000,MI,15340.0
2021-02-21T00:00:00.000,MN,6890.6
2021-02-21T00:00:00.000,MO,11384.7
2021-02-21T00:00:00.000,MP,48.6
2021-02-21T00:00:00.000,MS,5255.3
2021-02-21T00:00:00.000,MT,1670.3
2021-02-21T00:00:00.000,NC,15968.7
2021-02-21T00:00:00.000,ND,1373.9
2021-02-21T00:00:00.000,NE,2613.2
2021-02-21T00:00:00.000,NH,1907.2
2021-02-21T00:00:00.000,NJ,14378.1
2021-02-21T00:00:00.000,NM,2549.2
2021-02-21T00:00:00.000,NV,5170.2
2021-02-21T00:00:00.000,NY,35240.3
2021-02-21T00:00:00.000,OH,19905.8
2021-02-21T00:00:00.000,OK,6471.1
2021-02-21T00:00:00.000,OR,4857.9
2021-02-21T00:00:00.000,PA,22784.7
2021-02-21T00:00:00.000,PR,4742.2
2021-02-21T00:00:00.000,RI,1717.0
2021-02-21T00:00:00.000,SC,7065.1
2021-02-21T00:00:00.000,SD,1312.7
2021-02-21T00:00:00.000,TN,12177.5
2021-02-21T00:00:00.000,TX,46565.9
2021-02-21T00:00:00.000,UT,2871.0
2021-02-21T00:00:00.000,VA,11550.2
2021-02-21T00:00:00.000,VI,101.3
2021-02-21T00:00:00.000,VT,755.4
2021-02-21T00:00:00.000,WA,8571.9
2021-02-21T00:00:00.000,WI,7234.7
2021-02-21T00:00:00.000,WV,3820.7000000000003
2021-02-21T00:00:00.000,WY,527.6
2021-02-28T00:00:00.000,AK,641.3000000000001
2021-02-28T00:00:00.000,AL,10074.9
2021-02-28T00:00:00.000,AR,5306.4
2021-02-28T00:00:00.000,AZ,9409.5
2021-02-28T00:00:00.000,CA,43852.6
2021-02-28T00:00:00.000,CO,6625.1
2021-02-28T00:00:00.000,CT,6044.7
2021-02-28T00:00:00.000,DC,2198.1
2021-02-28T00:00:00.000,DE,1795.5
2021-02-28T00:00:00.000,FL,40593.200000000004
2021-02-28T00:00:00.000,GA,14359.0
2021-02-28T00:00:00.000,GU,195.39999999999998
2021-02-28T00:00:00.000,HI,1653.2
2021-02-28T00:00:00.000,IA,4395.1
2021-02-28T00:00:00.000,ID,1680.4
2021-02-28T00:00:00.000,IL,18813.4
2021-02-28T00:00:00.000,IN,10236.4
2021-02-28T00:00:00.000,KS,4575.6
2021-02-28T00:00:00.000,KY,7217.0
2021-02-28T00:00:00.000,LA,8413.5
2021-02-28T00:00:00.000,MA,13281.8
2021-02-28T00:00:00.000,MD,8110.4
2021-02-28T00:00:00.000,ME,1922.5
2021-02-28T00:00:00.000,MI,15426.2
2021-02-28T00:00:00.000,MN,6807.1
2021-02-28T00:00:00.000,MO,11329.6
2021-02-28T00:00:00.000,MP,43.0
2021-02-28T00:00:00.000,MS,5131.9
2021-02-28T00:00:00.000,MT,1650.6
2021-02-28T00:00:00.000,NC,15912.3
2021-02-28T00:00:00.000,ND,1331.8000000000002
2021-02-28T00:00:00.000,NE,2562.9
2021-02-28T00:00:00.000,NH,1899.0
2021-02-28T00:00:00.000,NJ,14454.4
2021-02-28T00:00:00.000,NM,2494.0
2021-02-28T00:00:00.000,NV,5086.3
2021-02-28T00:00:00.000,NY,35107.6
2021-02-28T00:00:00.000,OH,19907.6
2021-02-28T00:00:00.000,OK,6368.7
2021-02-28T00:00:00.000,OR,4857.2
2021-02-28T00:00:00.000,PA,22739.9
2021-02-28T00:00:00.000,PR,4764.6
2021-02-28T00:00:00.000,RI,1730.3999999999999
2021-02-28T00:00:00.000,SC,6917.5
2021-02-28T00:00:00.000,SD,1271.2
2021-02-28T00:00:00.000,TN,12318.8
2021-02-28T00:00:00.000,TX,45069.7
2021-02-28T00:00:00.000,UT,2979.5
2021-02-28T00:00:00.000,VA,11495.3
2021-02-28T00:00:00.000,VI,98.30000000000001
2021-02-28T00:00:00.000,VT,767.1
2021-02-28T00:00:00.000,WA,8532.9
2021-02-28T00:00:00.000,WI,7192.9
2021-02-28T00:00:00.000,WV,3820.2999999999997
2021-02-28T00:00:00.000,WY,525.2
2021-03-07T00:00:00.000,AK,643.7
2021-03-07T00:00:00.000,AL,10045.9
2021-03-07T00:00:00.000,AR,5271.3
2021-03-07T00:00:00.000,AZ,9481.4
2021-03-07T00:00:00.000,CA,43255.0
2021-03-07T00:00:00.000,CO,6666.1
2021-03-07T00:00:00.000,CT,6019.1
2021-03-07T00:00:00.000,DC,2214.1
2021-03-07T00:00:00.000,DE,1801.1
2021-03-07T00:00:00.000,FL,40144.7
2021-03-07T00:00:00.000,GA,14345.1
2021-03-07T00:00:00.000,GU,197.4
2021-03-07T00:00:00.000,HI,1690.9
2021-03-07T00:00:00.000,IA,4476.5
2021-03-07T00:00:00.000,ID,1728.6
2021-03-07T00:00:00.000,IL,18733.4
2021-03-07T00:00:00.000,IN,9966.4
2021-03-07T00:00:00.000,KS,4451.6
2021-03-07T00:00:00.000,KY,7090.7
2021-03-07T00:00:00.000,LA,8389.4
2021-03-07T00:00:00.000,MA,13131.0
2021-03-07T00:00:00.000,MD,8057.2
2021-03-07T00:00:00.000,ME,1950.4
2021-03-07T00:00:00.000,MI,15636.3
2021-03-07T00:00:00.000,MN,6779.9
2021-03-07T00:00:00.000,MO,11125.1
2021-03-07T00:00:00.000,MP,42.9
2021-03-07T00:00:00.000,MS,4990.7
2021-03-07T00:00:00.000,MT,1643.0
2021-03-07T00:00:00.000,NC,15832.4
2021-03-07T00:00:00.000,ND,1356.8
2021-03-07T00:00:00.000,NE,2444.5
2021-03-07T00:00:00.000,NH,1941.0
2021-03-07T00:00:00.000,NJ,14554.3
2021-03-07T00:00:00.000,NM,2479.5
2021-03-07T00:00:00.000,NV,5139.3
2021-03-07T00:00:00.000,NY,35106.2
2021-03-07T00:00:00.000,OH,19797.5
2021-03-07T00:00:00.000,OK,6239.5
2021-03-07T00:00:00.000,OR,4813.5
2021-03-07T00:00:00.000,PA,22550.4
2021-03-07T00:00:00.000,PR,4793.5
2021-03-07T00:00:00.000,RI,1708.9
2021-03-07T00:00:00.000,SC,6850.8
2021-03-07T00:00:00.000,SD,1243.3
2021-03-07T00:00:00.000,TN,12255.0
2021-03-07T00:00:00.000,TX,43824.4
2021-03-07T00:00:00.000,UT,3001.4
2021-03-07T00:00:00.000,VA,11642.1
2021-03-07T00:00:00.000,VI,90.69999999999999
2021-03-07T00:00:00.000,VT,728.0
2021-03-07T00:00:00.000,WA,8487.3
2021-03-07T00:00:00.000,WI,7156.8
2021-03-07T00:00:00.000,WV,3825.4
2021-03-07T00:00:00.000,WY,519.6
2021-03-14T00:00:00.000,AK,661.7
2021-03-14T00:00:00.000,AL,9812.4
2021-03-14T00:00:00.000,AR,5227.599999999999
2021-03-14T00:00:00.000,AZ,9258.6
2021-03-14T00:00:00.000,CA,43414.2
2021-03-14T00:00:00.000,CO,6570.4
2021-03-14T00:00:00.000,CT,5987.9
2021-03-14T00:00:00.000,DC,2162.2
2021-03-14T00:00:00.000,DE,1801.7
2021-03-14T00:00:00.000,FL,39906.1
2021-03-14T00:00:00.000,GA,14374.0
2021-03-14T00:00:00.000,GU,201.4
2021-03-14T00:00:00.000,HI,1743.5
2021-03-14T00:00:00.000,IA,4355.2
2021-03-14T00:00:00.000,ID,1777.5
2021-03-14T00:00:00.000,IL,18743.9
2021-03-14T00:00:00.000,IN,10101.4
2021-03-14T00:00:00.000,KS,4236.0
2021-03-14T00:00:00.000,KY,7024.2
2021-03-14T00:00:00.000,LA,8302.9
2021-03-14T00:00:00.000,MA,13192.9
2021-03-14T00:00:00.000,MD,8140.9
2021-03-14T00:00:00.000,ME,1941.8
2021-03-14T00:00:00.000,MI,15545.1
2021-03-14T00:00:00.000,MN,6837.8
2021-03-14T00:00:00.000,MO,11005.2
2021-03-14T00:00:00.000,MP,56.4
2021-03-14T00:00:00.000,MS,4864.7
2021-03-14T00:00:00.000,MT,1656.2
2021-03-14T00:00:00.000,NC,16028.4
2021-03-14T00:00:00.000,ND,1284.3
2021-03-14T00:00:00.000,NE,2444.1
2021-03-14T00:00:00.000,NH,1935.3
2021-03-14T00:00:00.000,NJ,14554.2
2021-03-14T00:00:00.000,NM,2470.3
2021-03-14T00:00:00.000,NV,5006.6
2021-03-14T00:00:00.000,NY,35222.1
2021-03-14T00:00:00.000,OH,19537.3
2021-03-14T00:00:00.000,OK,5849.099999999999
2021-03-14T00:00:00.000,OR,4862.9
2021-03-14T00:00:00.000,PA,22723.2
2021-03-14T00:00:00.000,PR,4715.6
2021-03-14T00:00:00.000,RI,1680.2
2021-03-14T00:00:00.000,SC,6879.3
2021-03-14T00:00:00.000,SD,1221.1
2021-03-14T00:00:00.000,TN,12142.3
2021-03-14T00:00:00.000,TX,42475.1
2021-03-14T00:00:00.000,UT,2906.2999999999997
2021-03-14T00:00:00.000,VA,11558.6
2021-03-14T00:00:00.000,VI,88.4
2021-03-14T00:00:00.000,VT,732.6
2021-03-14T00:00:00.000,WA,8521.4
2021-03-14T00:00:00.000,WI,7102.3
2021-03-14T00:00:00.000,WV,3799.0
2021-03-14T00:00:00.000,WY,483.2
2021-03-21T00:00:00.000,AK,660.0
2021-03-21T00:00:00.000,AL,9655.5
2021-03-21T00:00:00.000,AR,4943.3
2021-03-21T00:00:00.000,AZ,9245.6
2021-03-21T00:00:00.000,CA,43601.3
2021-03-21T00:00:00.000,CO,6689.5
2021-03-21T00:00:00.000,CT,6139.3
2021-03-21T00:00:00.000,DC,2136.1
2021-03-21T00:00:00.000,DE,1844.8
2021-03-21T00:00:00.000,FL,40089.9
2021-03-21T00:00:00.000,GA,14365.3
2021-03-21T00:00:00.000,GU,197.3
2021-03-21T00:00:00.000,HI,1718.2
2021-03-21T00:00:00.000,IA,4436.6
2021-03-21T00:00:00.000,ID,1792.7
2021-03-21T00:00:00.000,IL,18845.4
2021-03-21T00:00:00.000,IN,10041.1
2021-03-21T00:00:00.000,KS,4384.8
2021-03-21T00:00:00.000,KY,7055.3
2021-03-21T00:00:00.000,LA,8281.7
2021-03-21T00:00:00.000,MA,13366.0
2021-03-21T00:00:00.000,MD,8263.0
2021-03-21T00:00:00.000,ME,1952.6
2021-03-21T00:00:00.000,MI,16017.4
2021-03-21T00:00:00.000,MN,6957.5
2021-03-21T00:00:00.000,MO,11044.5
2021-03-21T00:00:00.000,MP,49.6
2021-03-21T00:00:00.000,MS,4948.0
2021-03-21T00:00:00.000,MT,1669.2
2021-03-21T00:00:00.000,NC,16204.7
2021-03-21T00:00:00.000,ND,1310.7
2021-03-21T00:00:00.000,NE,2455.1
2021-03-21T00:00:00.000,NH,1917.3
2021-03-21T00:00:00.000,NJ,14651.5
2021-03-21T00:00:00.000,NM,2468.7999999999997
2021-03-21T00:00:00.000,NV,5018.5
2021-03-21T00:00:00.000,NY,35369.5
2021-03-21T00:00:00.000,OH,19670.2
2021-03-21T00:00:00.000,OK,6101.7
2021-03-21T00:00:00.000,OR,4690.3
2021-03-21T00:00:00.000,PA,22773.5
2021-03-21T00:00:00.000,PR,4825.1
2021-03-21T00:00:00.000,RI,1672.8999999999999
2021-03-21T00:00:00.000,SC,6825.7
2021-03-21T00:00:00.000,SD,1292.6000000000001
2021-03-21T00:00:00.000,TN,12133.4
2021-03-21T00:00:00.000,TX,42587.0
2021-03-21T00:00:00.000,UT,2855.1
2021-03-21T00:00:00.000,VA,11573.2
2021-03-21T00:00:00.000,VI,96.0
2021-03-21T00:00:00.000,VT,751.3
2021-03-21T00:00:00.000,WA,8482.1
2021-03-21T00:00:00.000,WI,7085.1
2021-03-21T00:00:00.000,WV,3873.1
2021-03-21T00:00:00.000,WY,520.9
2021-03-28T00:00:00.000,AK,663.4
2021-03-28T00:00:00.000,AL,9747.1
2021-03-28T00:00:00.000,AR,5022.1
2021-03-28T00:00:00.000,AZ,9290.6
2021-03-28T00:00:00.000,CA,43243.9
2021-03-28T00:00:00.000,CO,6549.7
2021-03-28T00:00:00.000,CT,6111.6
2021-03-28T00:00:00.000,DC,2080.1
2021-03-28T00:00:00.000,DE,1841.9999999999998
2021-03-28T00:00:00.000,FL,40201.5
2021-03-28T00:00:00.000,GA,14068.0
2021-03-28T00:00:00.000,GU,188.0
2021-03-28T00:00:00.000,HI,1743.9
2021-03-28T00:00:00.000,IA,4417.6
2021-03-28T00:00:00.000,ID,1793.2
2021-03-28T00:00:00.000,IL,18721.9
2021-03-28T00:00:00.000,IN,10152.6
2021-03-28T00:00:00.000,KS,4422.6
2021-03-28T00:00:00.000,KY,6882.9
2021-03-28T00:00:00.000,LA,8010.1
2021-03-28T00:00:00.000,MA,13429.9
2021-03-28T00:00:00.000,MD,8137.0
2021-03-28T00:00:00.000,ME,1939.3000000000002
2021-03-28T00:00:00.000,MI,16119.3
2021-03-28T00:00:00.000,MN,6924.3
2021-03-28T00:00:00.000,MO,10930.5
2021-03-28T00:00:00.000,MP,43.7
2021-03-28T00:00:00.000,MS,4848.0
2021-03-28T00:00:00.000,MT,1641.9
2021-03-28T00:00:00.000,NC,15877.2
2021-03-28T00:00:00.000,ND,1293.6
2021-03-28T00:00:00.000,NE,2466.7
2021-03-28T00:00:00.000,NH,1876.2
2021-03-28T00:00:00.000,NJ,14595.2
2021-03-28T00:00:00.000,NM,2439.2
2021-03-28T00:00:00.000,NV,5058.0
2021-03-28T00:00:00.000,NY,34868.1
2021-03-28T00:00:00.000,OH,19486.3
2021-03-28T00:00:00.000,OK,6114.0
2021-03-28T00:00:00.000,OR,4812.6
2021-03-28T00:00:00.000,PA,22459.8
2021-03-28T00:00:00.000,PR,4622.8
2021-03-28T00:00:00.000,RI,1939.8999999999999
2021-03-28T00:00:00.000,SC,7097.4
2021-03-28T00:00:00.000,SD,1304.8
2021-03-28T00:00:00.000,TN,11947.1
2021-03-28T00:00:00.000,TX,42121.2
2021-03-28T00:00:00.000,UT,2838.4
2021-03-28T00:00:00.000,VA,11411.0
2021-03-28T00:00:00.000,VI,80.3
2021-03-28T00:00:00.000,VT,706.1999999999999
2021-03-28T00:00:00.000,WA,8453.2
2021-03-28T00:00:00.000,WI,7072.8
2021-03-28T00:00:00.000,WV,3774.2999999999997
2021-03-28T00:00:00.000,WY,499.4
