state,date,series_complete_yes,booster_doses
MP,2022-01-06,40705,14454
MP,2022-01-07,40789,14558
MP,2022-01-08,40789,14558
MP,2022-01-09,40789,14559
MP,2022-01-10,40789,14559
MP,2022-01-11,41088,15167
MP,2022-01-12,41205,15242
MP,2022-01-13,41329,15354
MP,2022-01-14,41407,15499
MP,2022-01-15,41407,15499
MP,2022-01-16,41407,15499
MP,2022-01-17,41407,15499
MP,2022-01-18,41584,16038
MP,2022-01-19,41643,16117
MP,2022-01-20,41675,16180
MP,2022-01-21,41738,16276
MP,2022-01-22,41738,16276
MP,2022-01-23,41738,16276
MP,2022-01-24,41841,16651
MP,2022-01-25,41887,16789
MP,2022-01-26,41887,16789
MP,2022-01-27,41965,16947
MP,2022-01-28,41965,16947
MP,2022-01-29,41965,16947
MP,2022-01-30,41965,16947
MP,2022-01-31,42062,17169
MP,2022-02-01,42062,17169
MP,2022-02-02,42134,17330
MP,2022-02-03,42156,17458
MP,2022-02-04,42210,17523
MP,2022-02-05,42210,17523
MP,2022-02-06,42210,17523
MP,2022-02-07,42263,17639
MP,2022-02-08,42349,17958
MP,2022-02-09,42368,18042
MP,2022-02-10,42392,18113
MP,2022-02-11,42423,18185
MP,2022-02-12,42423,18185
MP,2022-02-13,42423,18185
MP,2022-02-14,42423,18185
MP,2022-02-15,42536,18482
MP,2022-02-16,42536,18482
MP,2022-02-17,42596,18535
MP,2022-02-18,42601,18565
MP,2022-02-19,42601,18565
MP,2022-02-20,42601,18565
MP,2022-02-21,42601,18565
MP,2022-02-22,42674,18794
MP,2022-02-23,42714,18852
MP,2022-02-24,42743,18928
MP,2022-02-25,42784,18984
MP,2022-02-26,42784,18984
MP,2022-02-27,42784,18985
MP,2022-02-28,42878,19154
MP,2022-03-01,42912,19222
MP,2022-03-02,42912,19222
MP,2022-03-03,42913,19222
MP,2022-03-04,42969,19426
MP,2022-03-05,42969,19426
MP,2022-03-06,42969,19426
MP,2022-03-07,43009,19570
MP,2022-03-08,43021,19600
MP,2022-03-09,43023,19617
MP,2022-03-10,43030,19637
MP,2022-03-11,43030,19637
MP,2022-03-12,43030,19637
MP,2022-03-13,43030,19637
MP,2022-03-14,43050,19740
MP,2022-03-15,43055,19798
MP,2022-03-16,43060,19829
MP,2022-03-17,43069,19852
MP,2022-03-18,43074,19872
MP,2022-03-19,43074,19872
MP,2022-03-20,43074,19872
MP,2022-03-21,43098,20061
MP,2022-03-22,43098,20061
MP,2022-03-23,43106,20092
MP,2022-03-24,43106,20092
MP,2022-03-25,43119,20128
MP,2022-03-26,43119,20128
MP,2022-03-27,43119,20128
MP,2022-03-28,43147,20288
MP,2022-03-29,43147,20292
MP,2022-03-30,43147,20292
MP,2022-03-31,43165,20409
MS,2022-01-01,1430657,355067
MS,2022-01-02,1430657,355067
MS,2022-01-03,1430730,355146
MS,2022-01-04,1448979,426774
MS,2022-01-05,1450175,430552
MS,2022-01-06,1450300,430772
MS,2022-01-07,1453118,441361
MS,2022-01-08,1453208,441532
MS,2022-01-09,1453281,441683
MS,2022-01-10,1453332,441727
MS,2022-01-11,1453396,441853
MS,2022-01-12,1453498,442030
MS,2022-01-13,1453639,442261
MS,2022-01-14,1461286,469392
MS,2022-01-15,1461387,469556
MS,2022-01-16,1461445,469634
MS,2022-01-17,1461471,469719
MS,2022-01-18,1461543,469836
MS,2022-01-19,1476857,487639
MS,2022-01-20,1478363,491508
MS,2022-01-21,1479889,494455
MS,2022-01-22,1481130,496969
MS,2022-01-23,1481240,497052
MS,2022-01-24,1481287,497072
MS,2022-01-25,1483766,502468
MS,2022-01-26,1484838,504563
MS,2022-01-27,1486295,506933
MS,2022-01-28,1487873,509131
MS,2022-01-29,1487956,509205
MS,2022-01-30,1488046,509268
MS,2022-01-31,1488070,509285
MS,2022-02-01,1492435,515308
MS,2022-02-02,1493616,516951
MS,2022-02-03,1494974,518670
MS,2022-02-04,1496355,520330
MS,2022-02-05,1497532,521779
MS,2022-02-06,1497626,521856
MS,2022-02-07,1497660,521863
MS,2022-02-08,1499781,524294
MS,2022-02-09,1500661,525525
MS,2022-02-10,1501718,526899
MS,2022-02-11,1502866,528300
MS,2022-02-12,1503904,529789
MS,2022-02-13,1503951,529828
MS,2022-02-14,1503962,529839
MS,2022-02-15,1505799,532152
MS,2022-02-16,1506419,533140
MS,2022-02-17,1506969,533210
MS,2022-02-18,1509327,535509
MS,2022-02-19,1510183,536602
MS,2022-02-20,1510200,536638
MS,2022-02-21,1510208,536644
MS,2022-02-22,1510295,536689
MS,2022-02-23,1512511,539229
MS,2022-02-24,1513239,540150
MS,2022-02-25,1514013,541010
MS,2022-02-26,1514831,541874
MS,2022-02-27,1514974,541960
MS,2022-02-28,1514990,541967
MS,2022-03-01,1516327,543812
MS,2022-03-02,1516971,544506
MS,2022-03-03,1517620,545282
MS,2022-03-04,1518512,546025
MS,2022-03-05,1519286,546813
MS,2022-03-06,1519316,546835
MS,2022-03-07,1519331,546852
MS,2022-03-08,1520560,548156
MS,2022-03-09,1521149,548665
MS,2022-03-10,1521806,549411
MS,2022-03-11,1522654,550124
MS,2022-03-12,1523379,550760
MS,2022-03-13,1523402,550781
MS,2022-03-14,1523413,550784
MS,2022-03-15,1524692,551831
MS,2022-03-16,1525309,552378
MS,2022-03-17,1526028,553104
MS,2022-03-18,1526622,553784
MS,2022-03-19,1527203,554578
MS,2022-03-20,1527237,554601
MS,2022-03-21,1527249,554608
MS,2022-03-22,1527991,555925
MS,2022-03-23,1529005,556812
MS,2022-03-24,1529426,557276
MS,2022-03-25,1529860,557831
MS,2022-03-26,1530266,558537
MS,2022-03-27,1530283,558551
MS,2022-03-28,1530289,558553
MS,2022-03-29,1531028,559480
MS,2022-03-30,1531375,559998
MS,2022-03-31,1531437,560038
MT,2022-01-01,577429,229953
MT,2022-01-02,577429,229953
MT,2022-01-03,577436,229966
MT,2022-01-04,578347,233008
MT,2022-01-05,578392,233055
MT,2022-01-06,579273,236069
MT,2022-01-07,579809,237756
MT,2022-01-08,580266,239357
MT,2022-01-09,580329,239425
MT,2022-01-10,580337,239435
MT,2022-01-11,580351,239467
MT,2022-01-12,581428,243181
MT,2022-01-13,581848,244572
MT,2022-01-14,582478,246734
MT,2022-01-15,582941,248257
MT,2022-01-16,582998,248374
MT,2022-01-17,583008,248386
MT,2022-01-18,583016,248399
MT,2022-01-19,587066,253710
MT,2022-01-20,587537,254919
MT,2022-01-21,587587,255011
MT,2022-01-22,587637,255159
MT,2022-01-23,587700,255210
MT,2022-01-24,587713,255220
MT,2022-01-25,589060,259820
MT,2022-01-26,589321,260631
MT,2022-01-27,589632,261565
MT,2022-01-28,590070,262610
MT,2022-01-29,590396,263504
MT,2022-01-30,590450,263574
MT,2022-01-31,590461,263580
MT,2022-02-01,590470,263591
MT,2022-02-02,591251,265583
MT,2022-02-03,591611,266437
MT,2022-02-04,591906,266987
MT,2022-02-05,592328,267884
MT,2022-02-06,592399,267921
MT,2022-02-07,592407,267925
MT,2022-02-08,592931,268928
MT,2022-02-09,593155,269503
MT,2022-02-10,593476,270058
MT,2022-02-11,593846,270617
MT,2022-02-12,594175,271196
MT,2022-02-13,594208,271234
MT,2022-02-14,594211,271236
MT,2022-02-15,594691,271902
MT,2022-02-16,595020,272518
MT,2022-02-17,595153,272544
MT,2022-02-18,595965,273916
MT,2022-02-19,596255,274418
MT,2022-02-20,596281,274451
MT,2022-02-21,596281,274452
MT,2022-02-22,596291,274454
MT,2022-02-23,596834,275198
MT,2022-02-24,597260,275480
MT,2022-02-25,597503,275758
MT,2022-02-26,597771,276106
MT,2022-02-27,597820,276130
MT,2022-02-28,597825,276130
MT,2022-03-01,598218,276603
MT,2022-03-02,598406,276895
MT,2022-03-03,598629,277241
MT,2022-03-04,598853,277507
MT,2022-03-05,599045,277915
MT,2022-03-06,599064,277926
MT,2022-03-07,599067,277930
MT,2022-03-08,599406,278462
MT,2022-03-09,599564,278738
MT,2022-03-10,599747,278992
MT,2022-03-11,599935,279235
MT,2022-03-12,600103,279438
MT,2022-03-13,600114,279451
MT,2022-03-14,600118,279453
MT,2022-03-15,600392,279820
MT,2022-03-16,600400,279829
MT,2022-03-17,600755,280429
MT,2022-03-18,600914,280662
MT,2022-03-19,600933,280689
MT,2022-03-20,600953,280712
MT,2022-03-21,600958,280712
MT,2022-03-22,601450,281462
MT,2022-03-23,601473,281488
MT,2022-03-24,602076,282331
MT,2022-03-25,602205,282557
MT,2022-03-26,602216,282582
MT,2022-03-27,602231,282594
MT,2022-03-28,602234,282597
MT,2022-03-29,602237,282602
MT,2022-03-30,602263,282638
MT,2022-03-31,602765,283488
NC,2022-01-01,5965690,1225998
NC,2022-01-02,5965690,1225998
NC,2022-01-03,5970213,1235772
NC,2022-01-04,5972395,1239405
NC,2022-01-05,5976587,1248375
NC,2022-01-06,5981568,1260220
NC,2022-01-07,5990741,1275454
NC,2022-01-08,5995979,1289774
NC,2022-01-09,6002012,1304605
NC,2022-01-10,6005415,1313275
NC,2022-01-11,6008742,1320257
NC,2022-01-12,6012925,1329808
NC,2022-01-13,6020048,1342862
NC,2022-01-14,6024798,1354381
NC,2022-01-15,6029264,1367044
NC,2022-01-16,6032911,1379130
NC,2022-01-17,6034640,1385928
NC,2022-01-18,6036787,1389220
NC,2022-01-19,6073878,1393401
NC,2022-01-20,6079388,1401317
NC,2022-01-21,6084054,1409316
NC,2022-01-22,6089251,1420382
NC,2022-01-23,6093829,1428370
NC,2022-01-24,6096735,1431868
NC,2022-01-25,6099531,1434553
NC,2022-01-26,6104871,1440455
NC,2022-01-27,6110114,1446760
NC,2022-01-28,6115285,1453251
NC,2022-01-29,6119808,1459952
NC,2022-01-30,6124645,1466862
NC,2022-01-31,6127909,1470660
NC,2022-02-01,6131190,1472957
NC,2022-02-02,6135662,1477851
NC,2022-02-03,6142826,1484140
NC,2022-02-04,6147064,1488670
NC,2022-02-05,6152421,1494425
NC,2022-02-06,6157444,1500104
NC,2022-02-07,6160241,1503078
NC,2022-02-08,6164119,1505653
NC,2022-02-09,6167146,1509188
NC,2022-02-10,6171328,1514323
NC,2022-02-11,6174810,1518036
NC,2022-02-12,6177903,1522409
NC,2022-02-13,6182327,1527302
NC,2022-02-14,6184644,1530281
NC,2022-02-15,6186903,1531945
NC,2022-02-16,6189243,1534412
NC,2022-02-17,6195236,1537830
NC,2022-02-18,6198087,1540675
NC,2022-02-19,6201249,1544360
NC,2022-02-20,6205868,1548784
NC,2022-02-21,6207773,1550637
NC,2022-02-22,6209289,1551936
NC,2022-02-23,6212232,1554513
NC,2022-02-24,6214836,1557466
NC,2022-02-25,6217448,1560658
NC,2022-02-26,6220430,1564108
NC,2022-02-27,6223443,1567199
NC,2022-02-28,6225141,1568957
NC,2022-03-01,6226604,1570121
NC,2022-03-02,6229309,1572560
NC,2022-03-03,6231369,1574890
NC,2022-03-04,6233692,1577305
NC,2022-03-05,6236550,1580556
NC,2022-03-06,6239130,1584540
NC,2022-03-07,6240753,1587326
NC,2022-03-08,6241557,1588111
NC,2022-03-09,6243422,1590022
NC,2022-03-10,6246270,1593926
NC,2022-03-11,6248378,1596369
NC,2022-03-12,6251214,1599879
NC,2022-03-13,6254267,1602856
NC,2022-03-14,6255737,1605238
NC,2022-03-15,6256906,1606276
NC,2022-03-16,6258995,1608180
NC,2022-03-17,6260694,1610273
NC,2022-03-18,6262277,1612030
NC,2022-03-19,6264197,1614291
NC,2022-03-20,6264916,1615093
NC,2022-03-21,6265955,1616253
NC,2022-03-22,6267582,1617588
NC,2022-03-23,6268752,1618907
NC,2022-03-24,6270013,1620470
NC,2022-03-25,6271367,1622326
NC,2022-03-26,6273217,1625467
NC,2022-03-27,6274682,1627458
NC,2022-03-28,6275987,1628794
NC,2022-03-29,6277054,1629595
NC,2022-03-30,6278473,1630829
NC,2022-03-31,6281123,1632686
ND,2022-01-01,401097,146629
ND,2022-01-02,401097,146629
ND,2022-01-03,401102,146635
ND,2022-01-04,402053,148910
ND,2022-01-05,402460,149643
ND,2022-01-06,402983,150556
ND,2022-01-07,403337,151407
ND,2022-01-08,403934,152622
ND,2022-01-09,403982,152693
ND,2022-01-10,403991,152702
ND,2022-01-11,404618,154357
ND,2022-01-12,404900,154925
ND,2022-01-13,405235,155668
ND,2022-01-14,405651,156413
ND,2022-01-15,406049,157452
ND,2022-01-16,406061,157476
ND,2022-01-17,406063,157484
ND,2022-01-18,406065,157484
ND,2022-01-19,409054,158897
ND,2022-01-20,409283,159242
ND,2022-01-21,409600,159734
ND,2022-01-22,409899,160289
ND,2022-01-23,409949,160316
ND,2022-01-24,409960,160324
ND,2022-01-25,409974,160338
ND,2022-01-26,410407,161358
ND,2022-01-27,410645,161791
ND,2022-01-28,410919,162247
ND,2022-01-29,411127,162663
ND,2022-01-30,411158,162711
ND,2022-01-31,411160,162720
ND,2022-02-01,411450,163445
ND,2022-02-02,411563,163600
ND,2022-02-03,411708,163799
ND,2022-02-04,411911,164074
ND,2022-02-05,412136,164381
ND,2022-02-06,412163,164398
ND,2022-02-07,412182,164417
ND,2022-02-08,412414,164795
ND,2022-02-09,412553,164920
ND,2022-02-10,412737,165131
ND,2022-02-11,412966,165344
ND,2022-02-12,413189,165556
ND,2022-02-13,413219,165572
ND,2022-02-14,413221,165576
ND,2022-02-15,413417,165768
ND,2022-02-16,413536,165852
ND,2022-02-17,413827,165990
ND,2022-02-18,413960,166127
ND,2022-02-19,414179,166298
ND,2022-02-20,414192,166307
ND,2022-02-21,414196,166308
ND,2022-02-22,414206,166314
ND,2022-02-23,414429,166509
ND,2022-02-24,414566,166586
ND,2022-02-25,414716,166699
ND,2022-02-26,414879,166829
ND,2022-02-27,414920,166855
ND,2022-02-28,414922,166857
ND,2022-03-01,415066,166970
ND,2022-03-02,415134,167002
ND,2022-03-03,415178,167032
ND,2022-03-04,415245,167074
ND,2022-03-05,415305,167112
ND,2022-03-06,415329,167136
ND,2022-03-07,415331,167142
ND,2022-03-08,415382,167173
ND,2022-03-09,415448,167204
ND,2022-03-10,415495,167240
ND,2022-03-11,415560,167266
ND,2022-03-12,415622,167321
ND,2022-03-13,415638,167335
ND,2022-03-14,415640,167338
ND,2022-03-15,415701,167375
ND,2022-03-16,415744,167398
ND,2022-03-17,415798,167466
ND,2022-03-18,415856,167501
ND,2022-03-19,415946,167558
ND,2022-03-20,415959,167566
ND,2022-03-21,415965,167570
ND,2022-03-22,416012,167596
ND,2022-03-23,416060,167643
ND,2022-03-24,416107,167686
ND,2022-03-25,416165,167740
ND,2022-03-26,416223,167815
ND,2022-03-27,416243,167832
ND,2022-03-28,416245,167835
ND,2022-03-29,416299,167876
ND,2022-03-30,416344,167898
ND,2022-03-31,416375,167928
NE,2022-01-01,1157882,464252
NE,2022-01-02,1157882,464252
NE,2022-01-03,1157917,464296
NE,2022-01-04,1162039,480353
NE,2022-01-05,1163125,482817
NE,2022-01-06,1164409,486094
NE,2022-01-07,1165574,489754
NE,2022-01-08,1166602,493090
NE,2022-01-09,1167700,497106
NE,2022-01-10,1167709,497130
NE,2022-01-11,1169151,505738
NE,2022-01-12,1169950,508416
NE,2022-01-13,1170992,511854
NE,2022-01-14,1172033,515511
NE,2022-01-15,1172938,518692
NE,2022-01-16,1172975,518798
NE,2022-01-17,1172982,518810
NE,2022-01-18,1172996,518824
NE,2022-01-19,1180984,529641
NE,2022-01-20,1182604,534362
NE,2022-01-21,1183666,536721
NE,2022-01-22,1184577,538971
NE,2022-01-23,1184601,539034
NE,2022-01-24,1184617,539044
NE,2022-01-25,1186523,546519
NE,2022-01-26,1186561,546583
NE,2022-01-27,1188065,550682
NE,2022-01-28,1188960,552793
NE,2022-01-29,1189004,552855
NE,2022-01-30,1189059,552918
NE,2022-01-31,1189070,552928
NE,2022-02-01,1191647,558257
NE,2022-02-02,1192481,559729
NE,2022-02-03,1192532,559775
NE,2022-02-04,1194784,563229
NE,2022-02-05,1195755,564396
NE,2022-02-06,1195821,564454
NE,2022-02-07,1195831,564465
NE,2022-02-08,1197642,567409
NE,2022-02-09,1198253,568448
NE,2022-02-10,1198937,569383
NE,2022-02-11,1198991,569429
NE,2022-02-12,1200724,571966
NE,2022-02-13,1200766,572000
NE,2022-02-14,1200777,572011
NE,2022-02-15,1201605,573190
NE,2022-02-16,1201620,573210
NE,2022-02-17,1203610,575704
NE,2022-02-18,1204295,576463
NE,2022-02-19,1205071,577702
NE,2022-02-20,1205092,577736
NE,2022-02-21,1205098,577740
NE,2022-02-22,1205146,577766
NE,2022-02-23,1206878,580286
NE,2022-02-24,1207389,581009
NE,2022-02-25,1207928,581793
NE,2022-02-26,1208386,582476
NE,2022-02-27,1208423,582517
NE,2022-02-28,1208428,582521
NE,2022-03-01,1209495,584012
NE,2022-03-02,1209933,584634
NE,2022-03-03,1210303,585237
NE,2022-03-04,1210797,585914
NE,2022-03-05,1210827,585939
NE,2022-03-06,1210894,585959
NE,2022-03-07,1210903,585959
NE,2022-03-08,1210926,585975
NE,2022-03-09,1212578,588054
NE,2022-03-10,1212894,588575
NE,2022-03-11,1212925,588608
NE,2022-03-12,1212953,588627
NE,2022-03-13,1212971,588647
NE,2022-03-14,1212977,588652
NE,2022-03-15,1214307,590614
NE,2022-03-16,1214628,591116
NE,2022-03-17,1214654,591133
NE,2022-03-18,1215004,591677
NE,2022-03-19,1215027,591688
NE,2022-03-20,1215038,591694
NE,2022-03-21,1215038,591694
NE,2022-03-22,1216242,593672
NE,2022-03-23,1216256,593684
NE,2022-03-24,1216730,594593
NE,2022-03-25,1216742,594613
NE,2022-03-26,1216763,594627
NE,2022-03-27,1216773,594635
NE,2022-03-28,1216775,594636
NE,2022-03-29,1216791,594644
NE,2022-03-30,1221432,610683
NE,2022-03-31,1221452,610697
NH,2022-01-01,915481,132383
NH,2022-01-02,915481,132383
NH,2022-01-03,915876,133485
NH,2022-01-04,916131,133744
NH,2022-01-05,916429,134140
NH,2022-01-06,916731,134631
NH,2022-01-07,917641,135347
NH,2022-01-08,917922,135870
NH,2022-01-09,920681,146536
NH,2022-01-10,920929,146858
NH,2022-01-11,921239,147230
NH,2022-01-12,921613,147642
NH,2022-01-13,922250,148214
NH,2022-01-14,924003,159769
NH,2022-01-15,924321,160267
NH,2022-01-16,924522,160716
NH,2022-01-17,924660,160979
NH,2022-01-18,925783,166235
NH,2022-01-19,928597,168146
NH,2022-01-20,929560,169502
NH,2022-01-21,930280,170871
NH,2022-01-22,930578,171186
NH,2022-01-23,930781,171512
NH,2022-01-24,931549,174015
NH,2022-01-25,931960,174719
NH,2022-01-26,932675,175279
NH,2022-01-27,933708,177555
NH,2022-01-28,934043,177894
NH,2022-01-29,934391,178279
NH,2022-01-30,934575,178521
NH,2022-01-31,935590,180952
NH,2022-02-01,936009,181185
NH,2022-02-02,936451,181542
NH,2022-02-03,936993,181993
NH,2022-02-04,938039,184488
NH,2022-02-05,938924,186107
NH,2022-02-06,939127,186267
NH,2022-02-07,939503,186505
NH,2022-02-08,940388,187646
NH,2022-02-09,941030,188529
NH,2022-02-10,941572,189396
NH,2022-02-11,942216,190595
NH,2022-02-12,942474,190745
NH,2022-02-13,942734,190920
NH,2022-02-14,943124,191147
NH,2022-02-15,943937,192913
NH,2022-02-16,944549,194154
NH,2022-02-17,945345,194749
NH,2022-02-18,946724,196290
NH,2022-02-19,946944,196452
NH,2022-02-20,947297,196699
NH,2022-02-21,947458,196836
NH,2022-02-22,948140,198103
NH,2022-02-23,948693,198910
NH,2022-02-24,949182,199840
NH,2022-02-25,922804,196679
NH,2022-02-26,922969,196833
NH,2022-02-27,923074,196908
NH,2022-02-28,923201,196982
NH,2022-03-01,923539,197875
NH,2022-03-02,925803,202816
NH,2022-03-03,942984,219058
NH,2022-03-04,944146,227972
NH,2022-03-05,944799,229744
NH,2022-03-06,944926,229821
NH,2022-03-07,945021,229877
NH,2022-03-08,945258,230438
NH,2022-03-09,946432,237495
NH,2022-03-10,948862,246690
NH,2022-03-11,935479,244109
NH,2022-03-12,943778,283186
NH,2022-03-13,943893,283273
NH,2022-03-14,944219,283759
NH,2022-03-15,944318,283926
NH,2022-03-16,944421,283995
NH,2022-03-17,944492,284074
NH,2022-03-18,944578,284146
NH,2022-03-19,944671,284223
NH,2022-03-20,944710,284285
NH,2022-03-21,944808,284371
NH,2022-03-22,913005,293833
NH,2022-03-23,913193,294046
NH,2022-03-24,925389,304116
NH,2022-03-25,925430,304162
NH,2022-03-26,927481,310293
NH,2022-03-27,927517,310332
NH,2022-03-28,927557,310364
NH,2022-03-29,927592,310408
NH,2022-03-30,929453,314610
NH,2022-03-31,942592,380619
NJ,2022-01-01,6268124,2145408
NJ,2022-01-02,6268124,2145408
NJ,2022-01-03,6268285,2145724
NJ,2022-01-04,6281498,2196050
NJ,2022-01-05,6289684,2224070
NJ,2022-01-06,6296483,2249884
NJ,2022-01-07,6303604,2275970
NJ,2022-01-08,6311533,2307357
NJ,2022-01-09,6317810,2327047
NJ,2022-01-10,6323356,2341896
NJ,2022-01-11,6328962,2360858
NJ,2022-01-12,6335897,2383997
NJ,2022-01-13,6343694,2412415
NJ,2022-01-14,6350580,2435951
NJ,2022-01-15,6357680,2463873
NJ,2022-01-16,6361597,2483021
NJ,2022-01-17,6363841,2493320
NJ,2022-01-18,6369375,2511362
NJ,2022-01-19,6381699,2533523
NJ,2022-01-20,6389434,2554813
NJ,2022-01-21,6396148,2573219
NJ,2022-01-22,6403186,2593715
NJ,2022-01-23,6407847,2611856
NJ,2022-01-24,6410864,2623699
NJ,2022-01-25,6416218,2637875
NJ,2022-01-26,6422819,2653778
NJ,2022-01-27,6429485,2669294
NJ,2022-01-28,6435682,2683483
NJ,2022-01-29,6447709,2703990
NJ,2022-01-30,6451611,2716238
NJ,2022-01-31,6453563,2720587
NJ,2022-02-01,6464514,2735605
NJ,2022-02-02,6475674,2751016
NJ,2022-02-03,6486751,2765732
NJ,2022-02-04,6497450,2781275
NJ,2022-02-05,6503843,2792963
NJ,2022-02-06,6504689,2793813
NJ,2022-02-07,6513535,2811610
NJ,2022-02-08,6518691,2819478
NJ,2022-02-09,6524269,2828315
NJ,2022-02-10,6530462,2837412
NJ,2022-02-11,6534511,2845046
NJ,2022-02-12,6539998,2855660
NJ,2022-02-13,6544628,2864636
NJ,2022-02-14,6547044,2869237
NJ,2022-02-15,6551397,2876514
NJ,2022-02-16,6555629,2883975
NJ,2022-02-17,6560847,2891618
NJ,2022-02-18,6564154,2898834
NJ,2022-02-19,6568615,2909139
NJ,2022-02-20,6571960,2917925
NJ,2022-02-21,6573846,2922752
NJ,2022-02-22,6576829,2929141
NJ,2022-02-23,6580592,2936515
NJ,2022-02-24,6584250,2945393
NJ,2022-02-25,6587112,2952718
NJ,2022-02-26,6590596,2962801
NJ,2022-02-27,6593361,2970449
NJ,2022-02-28,6595643,2976313
NJ,2022-03-01,6598782,2984879
NJ,2022-03-02,6601807,2992193
NJ,2022-03-03,6604997,2997813
NJ,2022-03-04,6607511,3001894
NJ,2022-03-05,6610345,3006504
NJ,2022-03-06,6612900,3010889
NJ,2022-03-07,6614436,3013751
NJ,2022-03-08,6616592,3017110
NJ,2022-03-09,6619180,3021260
NJ,2022-03-10,6621570,3025004
NJ,2022-03-11,6622859,3027524
NJ,2022-03-12,6625613,3032538
NJ,2022-03-13,6627293,3035240
NJ,2022-03-14,6628422,3037127
NJ,2022-03-15,6630478,3040243
NJ,2022-03-16,6632578,3043351
NJ,2022-03-17,6634523,3046417
NJ,2022-03-18,6636114,3048945
NJ,2022-03-19,6637999,3052032
NJ,2022-03-20,6639786,3055520
NJ,2022-03-21,6640846,3057633
NJ,2022-03-22,6642584,3060760
NJ,2022-03-23,6644161,3063733
NJ,2022-03-24,6645957,3066831
NJ,2022-03-25,6646780,3069394
NJ,2022-03-26,6648370,3072426
NJ,2022-03-27,6649928,3075614
NJ,2022-03-28,6650876,3077390
NJ,2022-03-29,6652255,3080258
NJ,2022-03-30,6653846,3082966
NJ,2022-03-31,6655799,3086322
NM,2022-01-01,1391377,547206
NM,2022-01-02,1391377,547206
NM,2022-01-03,1391497,547338
NM,2022-01-04,1392059,548134
NM,2022-01-05,1393646,551566
NM,2022-01-06,1395271,556854
NM,2022-01-07,1396966,561881
NM,2022-01-08,1398891,567522
NM,2022-01-09,1399256,568015
NM,2022-01-10,1402002,577771
NM,2022-01-11,1402654,579885
NM,2022-01-12,1403771,583406
NM,2022-01-13,1405836,590628
NM,2022-01-14,1407585,595936
NM,2022-01-15,1408798,601846
NM,2022-01-16,1410038,607825
NM,2022-01-17,1410658,611556
NM,2022-01-18,1411189,613967
NM,2022-01-19,1419762,617715
NM,2022-01-20,1422079,623747
NM,2022-01-21,1423553,627985
NM,2022-01-22,1424690,632362
NM,2022-01-23,1424977,632801
NM,2022-01-24,1426434,639604
NM,2022-01-25,1426831,641070
NM,2022-01-26,1427860,643770
NM,2022-01-27,1429035,647059
NM,2022-01-28,1430308,650295
NM,2022-01-29,1431405,653590
NM,2022-01-30,1432888,656886
NM,2022-01-31,1433509,658364
NM,2022-02-01,1434048,659288
NM,2022-02-02,1435181,661362
NM,2022-02-03,1436307,663782
NM,2022-02-04,1437582,665904
NM,2022-02-05,1438413,667283
NM,2022-02-06,1439830,669519
NM,2022-02-07,1440742,670715
NM,2022-02-08,1441409,671697
NM,2022-02-09,1442345,673139
NM,2022-02-10,1443450,675061
NM,2022-02-11,1444944,677075
NM,2022-02-12,1446154,678859
NM,2022-02-13,1447536,681053
NM,2022-02-14,1448371,681967
NM,2022-02-15,1449427,683931
NM,2022-02-16,1450238,684964
NM,2022-02-17,1451983,686379
NM,2022-02-18,1453245,688522
NM,2022-02-19,1454046,689989
NM,2022-02-20,1454208,690221
NM,2022-02-21,1455253,691796
NM,2022-02-22,1455661,692349
NM,2022-02-23,1456275,693242
NM,2022-02-24,1458010,695573
NM,2022-02-25,1458914,696918
NM,2022-02-26,1459545,698048
NM,2022-02-27,1460469,699348
NM,2022-02-28,1460782,699838
NM,2022-03-01,1461194,700443
NM,2022-03-02,1461707,701245
NM,2022-03-03,1462341,702187
NM,2022-03-04,1463033,703255
NM,2022-03-05,1463708,704406
NM,2022-03-06,1464511,705640
NM,2022-03-07,1464889,706204
NM,2022-03-08,1465056,706384
NM,2022-03-09,1465546,707062
NM,2022-03-10,1466191,707943
NM,2022-03-11,1466852,708990
NM,2022-03-12,1467334,709786
NM,2022-03-13,1467933,710574
NM,2022-03-14,1468159,711015
NM,2022-03-15,1468350,711243
NM,2022-03-16,1468726,711781
NM,2022-03-17,1469183,712443
NM,2022-03-18,1470224,713574
NM,2022-03-19,1470575,714265
NM,2022-03-20,1470656,714364
NM,2022-03-21,1470677,714403
NM,2022-03-22,1471353,715557
NM,2022-03-23,1471836,716168
NM,2022-03-24,1472271,716874
NM,2022-03-25,1472726,717708
NM,2022-03-26,1473127,718441
NM,2022-03-27,1473591,719242
NM,2022-03-28,1473817,719614
NM,2022-03-29,1473957,719762
NM,2022-03-30,1474390,720266
NM,2022-03-31,1474951,720894
NV,2022-01-01,1742748,518551
NV,2022-01-02,1742748,518551
NV,2022-01-03,1744833,524722
NV,2022-01-04,1745262,525948
NV,2022-01-05,1747407,530466
NV,2022-01-06,1749590,536764
NV,2022-01-07,1751608,542929
NV,2022-01-08,1753543,549101
NV,2022-01-09,1755706,556041
NV,2022-01-10,1757604,561950
NV,2022-01-11,1758866,565408
NV,2022-01-12,1760380,570188
NV,2022-01-13,1762527,575753
NV,2022-01-14,1764480,581329
NV,2022-01-15,1766088,586144
NV,2022-01-16,1767741,591859
NV,2022-01-17,1768998,596651
NV,2022-01-18,1769916,599651
NV,2022-01-19,1782292,601993
NV,2022-01-20,1784465,607137
NV,2022-01-21,1786288,610901
NV,2022-01-22,1787928,614268
